Date,Close,High,Low,Open,Volume
2015-04-28,54.8255729675293,54.86303766470722,54.3509994922776,54.46339834788783,9633800
2015-04-29,54.869258880615234,54.994144324855874,54.301019151949355,54.63821556828828,12534100
2015-04-30,54.55705261230469,55.36881770815051,54.46338612630218,55.36881770815051,13947700
2015-05-01,55.48121643066406,55.54365916651919,54.763113058141606,54.85677954396199,12257100
2015-05-04,55.64357376098633,56.124388088342535,55.543661568037955,55.837147679729334,10343700
2015-05-05,55.33133316040039,56.255496754942406,55.275131383340124,56.18056740429361,11895000
2015-05-06,55.06911087036133,56.17436247120976,54.81933507075667,55.980788489452785,11273500
2015-05-07,54.70068359375,55.0129021128514,54.276066217209035,54.95045936184643,9992500
2015-05-08,55.568634033203125,55.61859012465814,54.83804406095514,55.243928966895716,11390300
2015-05-11,54.63683319091797,55.763820778023,54.55498670151735,55.73863613432752,11997800
2015-05-12,54.78793716430664,55.06496344610239,54.4101771095268,54.706090673539585,9788900
2015-05-13,54.49832534790039,55.23496303800305,54.39759156680983,54.95163937150815,8629400
2015-05-14,54.75646209716797,54.9894116582356,54.617948950868346,54.73127745206986,8791300
2015-05-15,54.99570083618164,55.16569596442599,54.5234996186927,54.64942282544393,8422200
2015-05-18,54.6809196472168,55.064977159541634,54.63684770990809,54.970535921457,6395400
2015-05-19,54.769039154052734,54.90755226781897,54.27795069868428,54.441648451633355,9777100
2015-05-20,54.857200622558594,55.02719579081572,54.71869226774949,55.02089842812611,7276600
2015-05-21,54.90757751464844,55.05238805566482,54.7501770499911,54.95164945261326,8357400
2015-05-22,54.473148345947266,54.838318561039905,54.460558422849246,54.76906197529886,7598400
2015-05-26,53.736507415771484,54.37870387893645,53.535035051607586,54.170934152413665,11289000
2015-05-27,53.58539962768555,54.07648817189884,53.37133255764304,53.705025484576346,10778300
2015-05-28,53.58539962768555,53.8750158254657,53.40281456318682,53.58539962768555,8038900
2015-05-29,53.64207077026367,53.88132252551029,53.4405983889131,53.579111551744205,14631300
2015-06-01,53.59799575805664,53.812062852902464,53.39023082922535,53.67354969802814,9077500
2015-06-02,53.604278564453125,53.88759735632125,53.45947288984635,53.59168864628341,9328300
2015-06-03,53.484642028808594,54.04498694312574,53.427980203159365,53.660934472276914,8179500
2015-06-04,53.02505111694336,53.446883064718854,52.74802485704097,53.32725721549203,12607300
2015-06-05,53.062828063964844,53.51614203564705,52.873950444750285,52.96838685261779,11388500
2015-06-08,53.421695709228516,53.648352673367455,52.84246338019749,52.99986378287848,12244700
2015-06-09,53.251712799072266,53.78687328197175,53.195046148411514,53.69872942848147,8105500
2015-06-10,53.64835739135742,54.12685600256228,53.51614161789546,54.04500471174332,10147000
2015-06-11,53.57280349731445,53.9568608981614,53.446885085405086,53.70502407434266,7759300
2015-06-12,52.899131774902344,53.31467119514491,52.79839800251243,53.25171198696625,8347300
2015-06-15,52.71026611328125,52.873963934481715,52.376577911070086,52.590640228156204,9563900
2015-06-16,53.31466293334961,53.35873485259313,52.50877366519451,52.76690781976969,9100100
2015-06-17,53.34614944458008,53.5979862595615,53.14467711050734,53.535027055816144,9090200
2015-06-18,53.818355560302734,54.12056168708838,53.33985692216571,53.39022621112324,10247800
2015-06-19,53.64835739135742,53.81835253115102,53.46577233177294,53.46577233177294,16129600
2015-06-22,53.623172760009766,53.893901668628025,53.49725434815548,53.76168589513718,9465100
2015-06-23,53.56021499633789,53.692430773389006,53.25800407487845,53.654656209511444,10223900
2015-06-24,53.31466293334961,53.730197485720055,53.30207301505673,53.44687869108016,11800100
2015-06-25,52.842464447021484,53.42169678774649,52.842464447021484,53.42169678774649,10259400
2015-06-26,52.798404693603516,52.94950777307738,52.565450309992755,52.77951740910432,19023300
2015-06-29,52.14360809326172,52.54025540071288,52.1310181738814,52.28841858527177,11739200
2015-06-30,52.38284683227539,53.45317234514661,52.13101005605026,52.72283224435364,14981100
2015-07-01,51.86029052734375,52.590625956034195,51.69659275056783,52.43322554084028,13529100
2015-07-02,52.34507751464844,52.43322135584341,51.973614870109515,52.12471791166102,9188000
2015-07-06,51.961021423339844,52.29470951655107,51.702887254498386,51.89176486020401,11694400
2015-07-07,52.17508316040039,52.40174010694746,51.306229930810375,51.746953906198,15641500
2015-07-08,51.60844421386719,52.24434317845537,51.57066965476579,51.78473189431246,10057000
2015-07-09,51.37548828125,52.35137265760498,51.36289836310376,52.17508498268434,11980500
2015-07-10,51.76584243774414,51.93583275003054,51.45104164919399,51.68399115849465,8628700
2015-07-13,51.89177322387695,52.0113990892067,51.67141357996425,51.69659822547998,8026700
2015-07-14,52.32619857788086,52.45841436075406,51.79103808430464,51.86658721538655,9310200
2015-07-15,52.1058235168457,52.52135802524083,51.87916658372894,52.01138232746732,9289200
2015-07-16,52.20027160644531,52.55914433073893,52.131015045311536,52.37026192701426,8267600
2015-07-17,52.011383056640625,52.156188719369624,51.49510999140975,51.948423863998514,12156000
2015-07-20,51.47624206542969,51.885484176667525,51.37550347654886,51.721786371476334,12957100
2015-07-21,51.41327667236328,51.898067863538955,51.268466169114596,51.58326701632677,8677100
2015-07-22,51.49512481689453,51.92325417498952,51.362909033237536,51.84770023997986,13181500
2015-07-23,51.08587646484375,51.608446976623455,50.97884533934071,51.4573439286498,10496100
2015-07-24,50.33036804199219,51.09848298537957,50.19185488125277,51.09848298537957,14888500
2015-07-27,49.9022102355957,50.44996040051763,49.719625246129176,49.883322961422905,14996100
2015-07-28,51.92954635620117,52.04916740368226,50.09740324371522,50.179249729200116,19777300
2015-07-29,52.34507751464844,52.38285207416654,51.570670223652776,51.74066054496333,13913800
2015-07-30,52.26324462890625,52.458419641822886,51.89177708426453,52.37027577770051,11139900
2015-07-31,49.87074279785156,51.419562177256594,49.694455116151985,51.419562177256594,26232700
2015-08-03,49.146697998046875,49.69445310413234,48.875969125404026,49.54964262661129,15767700
2015-08-04,48.586360931396484,49.49298889589489,48.43525787180664,49.033377551814546,18874400
2015-08-05,48.586360931396484,49.253741984587656,48.41637058979287,49.027084993463056,16544400
2015-08-06,49.165592193603516,49.272628128341665,48.422666832999425,48.441554114576874,13005200
2015-08-07,48.37230682373047,49.090052482206424,48.24009102385126,48.825620882448014,12187600
2015-08-10,49.58112335205078,49.58112335205078,48.53598244619807,48.53598244619807,14876000
2015-08-11,49.24431228637695,49.612899098643226,48.50714351026738,48.939278602615396,14486400
2015-08-12,50.07046127319336,50.121301843533026,48.907508680897614,49.212547254511975,16492400
2015-08-13,49.98149108886719,50.388205941632556,49.740000811746604,49.77177737929094,13154100
2015-08-14,49.79719924926758,50.38185126268115,49.727294677182954,49.97513639696531,9129300
2015-08-17,50.05774688720703,50.31830116441107,49.21889690078244,49.52393546331114,9365400
2015-08-18,49.5048713684082,49.99419850605204,49.30151394324897,49.905229935571334,9815300
2015-08-19,48.44359588623047,49.30150980000969,48.252946194980396,49.257025518507746,17010100
2015-08-20,47.38867950439453,48.41182290305443,47.38867950439453,48.29743404952651,17811200
2015-08-21,45.83807373046875,47.59203444354487,45.79994573075725,47.08999477084317,25488800
2015-08-24,43.67104721069336,45.361454810539996,42.292029591372085,43.20713553289485,35531200
2015-08-25,43.66469192504883,45.399588695871124,43.34058937147082,45.31697156252229,30409700
2015-08-26,46.073219299316406,46.23209246931405,43.94431979103287,44.884846242301265,34436000
2015-08-27,47.56661605834961,47.592036341979,46.39731210193773,46.89935179466566,24571000
2015-08-28,47.7064323425293,48.28473297279915,47.28700972085557,47.477654604007604,18997300
2015-08-31,47.8144416809082,48.01144760066757,46.58158985430195,47.20436962426948,19570100
2015-09-01,45.80629348754883,46.613366704567504,45.44406301244245,46.58159499352934,24092900
2015-09-02,46.537109375,46.5434608079708,45.75545161002304,46.42907198500886,16936900
2015-09-03,46.89299011230469,47.60474342670496,46.60701559071921,46.7976652717762,13451900
2015-09-04,46.047794342041016,46.47992951456228,45.914341474583196,46.34647664710447,14902500
2015-09-08,46.70871353149414,46.84852270148599,46.37190317565442,46.84852270148599,13626900
2015-09-09,45.75545883178711,47.458578882240545,45.660133989536305,47.26157776376567,17246200
2015-09-10,46.08592224121094,46.378253110309856,45.62837163173514,46.27021568111075,12353900
2015-09-11,46.19394302368164,46.213007019486795,45.76180800788361,46.00964965019491,12172300
2015-09-14,46.066871643066406,46.12406851615894,45.602964614903335,45.952482745306625,10738500
2015-09-15,46.301998138427734,46.5879679117638,46.016028365091664,46.0350923701908,11979800
2015-09-16,47.21711349487305,47.47130671737403,46.62610504055088,46.715073638111214,15214200
2015-09-17,47.31877517700195,47.960624016650236,46.93112432964814,47.28700345822979,15603000
2015-09-18,46.187591552734375,46.746823164425805,45.83171733151461,46.556178338096345,23180200
2015-09-21,46.638790130615234,46.77859924420271,46.219367638275386,46.45449673983379,10853000
2015-09-22,46.22572708129883,46.72141049832409,45.768171666068305,45.9778853727862,14245200
2015-09-23,45.94610595703125,46.51804528183253,45.93974967498915,46.308336458669274,13784800
2015-09-24,46.21936798095703,46.486273646099704,45.577519249465965,45.75545635956108,14584200
2015-09-25,46.537109375,46.72775418098849,46.23842717902036,46.57523736651327,15175300
2015-09-28,46.13676071166992,46.68328472276647,46.00966413401086,46.14947327849002,14571900
2015-09-29,46.371891021728516,46.51170015507684,45.844431054431936,46.168533604610026,13754400
2015-09-30,47.24885940551758,47.24885940551758,46.600659284852895,46.64514355932574,18176500
2015-10-01,47.0645751953125,48.03052655551657,46.581604363633694,47.78903629125394,14397800
2015-10-02,48.221168518066406,48.23388108301549,46.41001588665754,46.638793571511606,18811300
2015-10-05,48.81217956542969,49.02824954631234,48.16397931962819,48.710503282043845,18486700
2015-10-06,49.49851608276367,49.92429494270508,48.46266493505019,48.907507796418294,18757900
2015-10-07,50.33100891113281,50.38820576282495,49.26973749747744,50.184848337163906,18666300
2015-10-08,50.85846710205078,50.909307668774005,49.91158457684134,50.400911698388335,14344700
2015-10-09,50.36912536621094,50.94742088752302,49.9624106472775,50.87116490798669,17384700
2015-10-12,50.39455032348633,50.57883885676614,50.02596356008202,50.57883885676614,9931800
2015-10-13,50.30558395385742,50.55342561795911,49.879800333611215,50.025965728338576,12326600
2015-10-14,50.941078186035156,51.144435580356905,50.06409548367918,50.18484060320303,14486000
2015-10-15,51.77993392944336,51.811705647166605,50.77585455966202,50.96014797678062,13640900
2015-10-16,52.415428161621094,52.42813587943707,51.760866756147585,52.27561902352818,14304400
2015-10-19,51.468536376953125,52.21841772321408,51.322375816617026,52.116741444078926,14155800
2015-10-20,51.36687088012695,51.51303147114331,50.96650741685599,51.18893371797276,12340100
2015-10-21,50.97284698486328,51.570211417703355,50.909298711851505,51.38591803207349,10274900
2015-10-22,52.675968170166016,52.720452447203456,51.25882273852878,51.27153045407266,14823500
2015-10-23,52.73318099975586,52.74588871915269,52.0404915062395,52.37095039164562,13215700
2015-10-26,51.61469650268555,52.57429143999855,51.58291994147035,52.44083376163276,12576400
2015-10-27,51.53208541870117,51.576574548982336,50.66782006380481,51.20163144610166,13579400
2015-10-28,52.2883186340332,52.478968310676635,51.43040478598313,51.671890174431816,12473000
2015-10-29,52.25656509399414,52.88570148824221,51.97694676391751,51.97694676391751,10341200
2015-10-30,52.58063507080078,53.30509595351356,51.640109118839746,52.40905427159904,18758600
2015-11-02,54.194793701171875,54.60786475071094,52.16757129623657,52.301028973262895,21266500
2015-11-03,55.192543029785156,55.567486264376384,54.385469390157965,54.43630997254742,20115900
2015-11-04,54.63964080810547,55.33868150557939,54.46169885651758,55.1416755569984,14245400
2015-11-05,53.8961181640625,54.798521212100596,53.699117037668216,54.36638611182504,12291100
2015-11-06,53.680049896240234,53.680049896240234,52.885684306082595,53.3368833794814,12491700
2015-11-09,52.53260040283203,53.5903047841733,52.436449460546406,53.56466290266753,13551200
2015-11-10,52.78901672363281,52.95568651564214,52.4749122196333,52.51978429163323,14238000
2015-11-11,52.32107162475586,52.92363881700241,52.18004369975466,52.833894663036126,9598000
2015-11-12,50.90437698364258,52.10310424737527,50.84668153383248,51.64797190400173,16050600
2015-11-13,50.064632415771484,51.013362575651584,49.96206976887842,50.82105088802919,17527300
2015-11-16,51.85953140258789,51.91722198136326,49.94284555357434,49.962075746499465,14548100
2015-11-17,51.2569580078125,51.84670673283533,51.04541610948154,51.73773238182478,10011700
2015-11-18,51.75695037841797,51.85951790156967,51.019762200503386,51.212073861068475,10884600
2015-11-19,51.474910736083984,51.78260359149832,51.3082409198322,51.609526971663975,9453300
2015-11-20,51.1479606628418,51.8851486830567,51.058216544626525,51.647965004523385,10144400
2015-11-23,51.46207809448242,51.73772221035296,50.680017817329315,51.02617588544735,11868400
2015-11-24,52.48773956298828,52.78902562178236,51.410804762772145,51.50696061631981,15055500
2015-11-25,52.08387756347656,52.67362614181466,51.98772173445242,52.11593113671415,8980400
2015-11-27,52.071067810058594,52.09029800095398,51.577470087192985,51.65439574146397,4156600
2015-11-30,52.346702575683594,52.981323214934825,52.083876972047975,52.19285129471654,17729200
2015-12-01,52.49414825439453,52.64799467685583,52.09670636478911,52.41081579445499,13917000
2015-12-02,50.994140625,52.333896289004024,50.91080326457572,52.12235437657491,16300000
2015-12-03,50.26334762573242,51.18643086045968,50.01334051619181,51.10309841773853,14870300
2015-12-04,50.55180740356445,50.62873303996011,49.37871712464422,49.58384726434434,20156400
2015-12-07,49.231292724609375,49.680013470649186,48.55820671486033,49.57103913099514,17676100
2015-12-08,47.84025573730469,48.94283246643816,47.30179076206652,48.250516163397606,24217600
2015-12-09,48.48126983642578,49.481283524270594,47.904344693874314,47.97485374562031,22036300
2015-12-10,48.51973342895508,49.680000257034685,48.41075422759739,48.59024736896204,20142400
2015-12-11,47.65433883666992,48.42358053111843,47.65433883666992,47.96203649258699,20473100
2015-12-14,48.73769760131836,48.85949533486365,47.49409305241465,47.6287141740645,21976500
2015-12-15,50.917205810546875,51.026180149239416,49.57103869361573,49.63514095810021,24366800
2015-12-16,50.737728118896484,51.03260250971105,50.000539696514934,50.66721414601797,17233900
2015-12-17,49.974884033203125,50.78899789907346,49.9684723399749,50.654376794725636,17362900
2015-12-18,49.53897476196289,50.500523200326114,49.3979468751595,49.7248747135957,28836000
2015-12-21,49.52617263793945,50.064637593871666,49.135142419169206,49.86591908261428,14460500
2015-12-22,49.77617263793945,49.936430756612346,49.49411678405446,49.808221327260235,13855800
2015-12-23,51.40439987182617,51.423630065113294,50.205667286464866,50.43643938729047,15184200
2015-12-24,50.853111267089844,51.45567851355884,50.71849502402687,51.45567851355884,5848300
2015-12-28,50.47488021850586,50.5518058525413,49.94282714449724,50.07744333604314,9715800
2015-12-29,50.7441291809082,51.3338778389607,50.53899410956199,51.27618237747226,8839000
2015-12-30,50.07102966308594,50.63513628496562,49.9812855389389,50.2056458493065,9314600
2015-12-31,49.96847152709961,50.28258091121605,49.635136844989184,49.68642060860275,10285500
2016-01-04,49.65435791015625,49.96205554461226,49.013325654836876,49.67999978725158,20400100
2016-01-05,50.07744598388672,50.090264478226324,49.30820427492314,49.481285737982525,11993500
2016-01-06,49.660789489746094,49.7697638430262,49.096677749115045,49.12873133099269,18826900
2016-01-07,48.865901947021484,49.99411544841206,48.65436008150235,48.75692272222464,21263800
2016-01-08,47.87871170043945,49.135134622265035,47.75691397896252,48.94282294526874,19033600
2016-01-11,47.23767852783203,48.1543550439484,46.51330879488731,48.083841089578755,21353000
2016-01-12,48.20563507080078,48.34666298291153,46.89152157030061,47.51332378786758,21864100
2016-01-13,48.49411392211914,49.39796728445938,48.038981393466926,48.62231847726135,26052700
2016-01-14,50.718482971191406,51.231305933750214,48.59025569438463,48.85307642342464,33806700
2016-01-15,49.731292724609375,50.10949947755561,48.910772068796824,48.93000225749729,28342100
2016-01-19,48.974876403808594,50.15437367385943,48.19922778565121,49.95565519461348,22684500
2016-01-20,46.9107551574707,48.53897817675412,45.865874018586204,48.122306103710535,33300800
2016-01-21,47.50050735473633,48.07102588947652,46.54537029746305,46.897940129354126,22265600
2016-01-22,49.08385467529297,49.21205920947276,47.89794561671671,48.98769882931339,22530300
2016-01-25,47.423583984375,48.936416104630126,47.37230021333188,48.55820929723874,17086600
2016-01-26,49.16719055175781,49.21206263090939,47.59666289076278,47.929997637218804,18724700
2016-01-27,48.26333236694336,49.66078326360071,47.89794407652187,48.71846480654282,18106100
2016-01-28,49.35308074951172,49.78257615392279,48.47486953349596,49.58385279374521,16157700
2016-01-29,49.90437698364258,49.904376983642585,48.87872600623974,49.18642374480541,25161900
2016-02-01,48.90437698364258,49.22489327933506,48.359500259103456,49.141560803103616,16754200
2016-02-02,47.81461715698242,48.47488481375666,47.14794758648115,47.558208040954426,21404200
2016-02-03,50.30821990966797,50.34026859207296,47.60306266770611,48.41717158298408,25873700
2016-02-04,51.17362594604492,51.28260029791242,49.71847942380533,50.37233531639004,23658700
2016-02-05,51.3338737487793,51.34669224437244,50.36591349341899,50.897971538278995,26719900
2016-02-08,52.02619552612305,52.42363251154173,50.58387252647011,50.83387478848813,26601200
2016-02-09,51.79979705810547,52.18143654198355,50.90067512193741,51.73511298533882,18418100
2016-02-10,51.32759094238281,52.685976131192476,51.28231160059176,51.59926699312912,16610900
2016-02-11,51.489315032958984,51.84508489406337,50.182678782781416,50.67428176438846,19331600
2016-02-12,52.414306640625,52.440181258469515,51.625148069142845,51.79980050582365,16767200
2016-02-16,52.53720474243164,52.94471883000288,51.929163619797954,52.847690256273076,15912200
2016-02-17,53.04172897338867,53.54627145937695,52.498377045424846,52.81533233673708,17006700
2016-02-18,53.332828521728516,53.727407771627725,52.95118904711554,53.6239142447293,14873700
2016-02-19,53.36518859863281,53.397533111209334,52.33669824175198,53.164666438881646,13615900
2016-02-22,53.29402542114258,53.973220587390976,53.17112221665904,53.36517938846684,14595200
2016-02-23,52.54367446899414,53.2810837309553,52.31727281929242,53.03527735358275,11041600
2016-02-24,52.73123550415039,52.892948082890534,51.53456340848863,51.68981103733407,13777500
2016-02-25,53.048213958740234,53.087023411762765,51.76097783594299,52.75712825583743,13706400
2016-02-26,52.880027770996094,53.740340110588114,52.84121832066423,53.61743693776708,14343300
2016-02-29,51.8450813293457,53.30049531275484,51.78039725043219,52.964130206278334,18903600
2016-03-01,52.57601547241211,52.89297088153987,51.95503949459761,52.11028225528164,15730600
2016-03-02,53.494544982910156,53.50748475911936,51.94857237617968,52.362556383458546,14094400
2016-03-03,53.30049133300781,53.50748333112309,52.74419941274579,53.468673873688516,13216200
2016-03-04,53.229339599609375,53.669198230905245,52.88650955104088,53.468676112326406,18402700
2016-03-07,54.632991790771484,54.63299179077148,53.17757818833593,53.242262250317545,18945600
2016-03-08,53.44926071166992,54.47128579457,53.35223707443362,54.33544776736098,14003900
2016-03-09,53.30049133300781,54.238422744919234,53.19699286641092,53.83090863662062,14139300
2016-03-10,53.158180236816406,53.46867068300038,52.34961702132278,53.31342299236928,15898300
2016-03-11,53.164649963378906,54.03142735892592,53.048216663297254,53.830905261315706,15370200
2016-03-14,53.30696105957031,53.45573393600485,52.40783417273678,52.70538979576284,13344600
2016-03-15,53.57217788696289,53.591582619476846,52.73126995410864,52.78301919753218,9213000
2016-03-16,53.6045036315918,53.7920908720205,53.00293245886449,53.701527260194794,11492100
2016-03-17,54.40012741088867,54.77530189460324,53.50747547539887,54.12845137857584,13673900
2016-03-18,54.464820861816406,54.723562099833785,53.85031473971893,54.71709221173673,19637000
2016-03-21,54.08964920043945,54.42600934257085,54.01202535144985,54.23195218763606,8385400
2016-03-22,54.41305923461914,54.89172716471998,53.69505487192936,53.74033420403244,13005100
2016-03-23,54.17375183105469,54.52952172755917,54.024973982949255,54.24490581035558,12748900
2016-03-24,54.322513580322266,54.35485314809699,53.64331850103576,53.64978838862201,9368300
2016-03-28,54.477760314941406,54.56831900744866,54.141395226989964,54.35485711721931,7490400
2016-03-29,54.67827606201172,54.730025290298066,53.79209396922866,54.121984195628556,9977900
2016-03-30,54.67182540893555,55.014660465637725,54.33546517689463,55.00172068647474,10807000
2016-03-31,54.07024002075195,55.04698582186189,54.07024002075195,54.38073048441048,13896900
2016-04-01,53.6627197265625,53.9408656536796,53.294015119461044,53.300485006625046,12235300
2016-04-04,53.792091369628906,54.270759370450044,53.5462850146868,53.72740236985816,8050200
2016-04-05,53.177581787109375,53.77268309373766,53.03527388007262,53.436322987623655,10446800
2016-04-06,53.88913345336914,53.98616205117474,53.235817760642455,53.48808915388929,9320200
2016-04-07,53.281089782714844,53.798567341333325,53.07409777225168,53.5333611412456,8267100
2016-04-08,53.824424743652344,53.97966746807525,53.591558189479386,53.8826438497342,9376200
2016-04-11,53.895591735839844,54.49069310277224,53.86971711965864,53.90206162365475,9925000
2016-04-12,54.56184387207031,54.74296123966639,53.92793308548403,54.13492506774785,9986100
2016-04-13,54.87234115600586,54.92409039179487,54.36132855651651,54.65887925968523,9235700
2016-04-14,55.26044845581055,55.564469035677725,54.82705972646219,54.98230249285531,10625800
2016-04-15,54.962894439697266,55.40922291804622,54.83999125056854,55.1763563150014,11280200
2016-04-18,55.48685073852539,55.53859997752878,54.244898612918426,54.9629032650835,9097000
