Date,Close,High,Low,Open,Volume
2015-01-02,94.78443908691406,95.9446087950022,94.32405227498998,95.53947317747176,31314600
2015-01-05,93.39404296875,94.48055582365632,93.12701784911825,94.37006049055043,36521300
2015-01-06,92.14181518554688,93.68871513661358,91.72746986961363,93.53218530836726,66205500
2015-01-07,93.32962036132812,93.55060407658328,92.52854473422794,92.74953547442874,37577400
2015-01-08,95.11592102050781,95.30007294085011,94.02019812711839,94.1214837907903,40212600
2015-01-09,94.48976135253906,95.43815675542663,93.9372917363448,95.41053467960552,41410100
2015-01-12,93.50455474853516,94.77521969050746,93.26515166383504,94.67393404024759,34129800
2015-01-13,93.4769515991211,95.41058216834152,92.72191737612093,94.41614479416184,56162300
2015-01-14,92.96127319335938,93.44007925192035,92.14178550364767,92.53771831075107,51354200
2015-01-15,91.75508117675781,93.54137699946683,91.64458582717964,93.39405689164026,51005400
2015-01-16,92.8323974609375,92.95209550432826,91.48806879884043,91.63538892724864,35362200
2015-01-20,93.56904602050781,93.80844217596629,92.34441505048453,93.39409673194811,30964100
2015-01-21,94.04783630371094,94.48981082307536,92.96132292792618,93.29280206121283,40128800
2015-01-22,95.78805541992188,95.88934105564446,93.58740756184669,94.4161050246026,40887200
2015-01-23,95.9998550415039,96.29450230495121,95.5026364672594,95.77886432520977,34783000
2015-01-26,95.88935089111328,96.06430010256857,95.40134206436356,95.88935089111328,19960900
2015-01-27,93.40326690673828,94.43452873981379,93.09020026102296,94.3792845773117,45253200
2015-01-28,92.9244613647461,95.00541147377032,92.90604898543809,94.9041258252153,43591700
2015-01-29,93.81761169433594,93.99256090795463,92.04051855187267,92.85079670584071,46539700
2015-01-30,93.09019470214844,94.45294250369314,92.96128698071172,93.734740334276,42927600
2015-02-02,93.9004898071289,93.98335605473237,91.84716169774745,93.30198559408447,43624700
2015-02-03,94.8028335571289,94.86728741762307,93.6242446652676,94.24116119070376,30750400
2015-02-04,94.7199935913086,95.34611999189798,94.20435553938765,94.41613658257863,34073200
2015-02-05,95.53945922851562,95.60391309177679,94.71997138493326,94.9593674342209,23605500
2015-02-06,94.95938110351562,95.91698651334505,94.61869935935624,95.68679310785562,34169300
2015-02-09,94.65552520751953,95.10670228698241,94.42533181647492,94.59107133902484,22604700
2015-02-10,96.12876892089844,96.25767666783219,95.0330460470162,95.18037320062354,23686500
2015-02-11,96.47863006591797,96.6996137019648,96.05507516976857,96.23922702898373,20303600
2015-02-12,97.6020278930664,97.63885968998196,96.95748900941173,97.10480917212696,22520300
2015-02-13,98.43988800048828,98.4583003775944,97.69405676623457,97.87821566201357,29030200
2015-02-17,98.53197479248047,98.59642865686897,98.19128606645879,98.43989884691753,17675300
2015-02-18,98.67010498046875,98.72534914996024,98.28337471919264,98.41228246463625,15149600
2015-02-19,99.15811920166016,99.22257307784272,98.57802729107134,98.60564937730021,19828100
2015-02-20,99.82106018066406,99.87630434360815,98.7805816122541,99.0936482604743,28336700
2015-02-23,99.92233276367188,99.94996186841804,99.54481929813552,99.76580296149689,17868000
2015-02-24,99.99600982666016,100.115714888556,99.48958857038028,99.79343851417023,19745000
2015-02-25,99.74738311767578,100.23539189083976,99.52639244591046,99.84866875266567,19472300
2015-02-26,100.25381469726562,100.30906588342657,99.5724442841304,99.84867914010252,22255500
2015-02-27,99.8118667602539,100.28146329671455,99.65533692308222,100.21700239617206,27757600
