Date,Close_QQQ,Close_SPY,High_QQQ,High_SPY,Low_QQQ,Low_SPY,Open_QQQ,Open_SPY,Volume_QQQ,Volume_SPY
2015-03-26,96.99588012695312,171.2176055908203,97.54961353244441,172.13511810938547,96.20219299734478,170.25837233766518,96.5252035637895,170.95903376533835,47846300,153067200
2015-03-27,97.38346099853516,171.6096649169922,97.61418376222123,171.78482075581417,96.82972777390857,170.90900337920792,96.97739372239565,171.10085769648754,33878400,118939000
2015-03-30,98.50015258789062,173.7032928466797,98.58320939231078,174.00357275757946,97.97410503659924,172.6272972569972,97.97410503659924,172.64397028218596,30570200,96180400
2015-03-31,97.45730590820312,172.18516540527344,98.42634445080107,173.57813904518,97.42962029974618,172.12678437639843,98.22330726731572,172.87747760620098,30488100,126768700
2015-04-01,96.9497299194336,171.57626342773438,97.47577765729173,172.1768230823013,96.32216357943604,170.58367142289472,97.45731588902918,172.15180082398572,32970500,137303600
2015-04-02,97.01433563232422,172.1935577392578,97.32811529343591,172.64397124436766,96.70054893011073,171.32607677960146,97.04202124464562,171.50958187770183,19164200,86900900
2015-04-06,97.80802917480469,173.3529510498047,98.07566147233396,173.87009478388543,96.29448087055334,171.16758858385168,96.44214686749582,171.30103640950233,24451100,114368200
2015-04-07,97.64187622070312,172.8941650390625,98.47247253549648,174.12864317048462,97.64187622070312,172.86080626902285,97.7526186407556,173.37794993336917,19379400,81236300
2015-04-08,98.41710662841797,173.47808837890625,98.55554170204272,173.9201653909475,97.66956708838477,172.7273949279874,97.6787909298195,173.11942740696747,25866900,89351900
2015-04-09,99.03547668457031,174.2454376220703,99.07239318654774,174.47898722119766,98.03875929559094,172.81911776507818,98.3709937311822,173.3112392255609,23114700,85548900
2015-04-10,99.44151306152344,175.19635009765625,99.45074394375642,175.23805811727982,98.77703036274977,174.29552305679044,98.99852224864095,174.49570118698256,17164300,72722900
2015-04-13,99.19233703613281,174.4038848876953,100.02293338077631,175.68842014858168,99.08158757100024,174.35384037343928,99.51534750806086,175.05448902801584,17783500,74436600
2015-04-14,98.90624237060547,174.73753356933594,99.3769188263055,174.92103860384776,98.34327820857816,173.57812233900887,99.0908248243607,174.20370421280037,23755700,75099900
2015-04-15,99.52457427978516,175.52166748046875,99.73684233393098,176.03047481791884,99.04467399894735,175.12129845792657,99.1646473088817,175.2047145043945,21128600,99529300
2015-04-16,99.38615417480469,175.47158813476562,99.56149871237479,175.98039537128213,99.11851488565975,174.98780316172542,99.25694997192106,175.1879939970349,16195300,68934900
2015-04-17,97.83570098876953,173.4530487060547,98.70321395458187,174.5207077292204,97.41117186909514,172.66898382677687,98.43558169480339,174.27882160119827,46514000,191113200
2015-04-20,99.30309295654297,175.03790283203125,99.47844453989335,175.37154157756314,98.28791403203793,174.2955458048458,98.3248305254328,174.37894912747763,28945900,92189500
2015-04-21,99.72761535644531,174.829345703125,100.05063289163346,175.88031902757646,99.60764204181302,174.52906579221028,99.87528132008568,175.72183619577424,22759800,72559800
2015-04-22,100.27214050292969,175.68844604492188,100.43826121749643,175.87195110923986,99.34001832446623,174.2454277911943,99.98603941383588,175.17128962389035,21429200,78264600
2015-04-23,100.65049743652344,176.13059997558594,101.10271912859797,176.78120449630575,99.91218880815083,175.17136622400938,99.93064353139262,175.28814106804873,29473200,102585900
2015-04-24,102.01641082763672,176.53921508789062,102.15484593856574,176.8061361531829,101.54573426691894,176.08880169958107,101.71185499181333,176.5475643258666,32508100,61327400
2015-04-27,101.75801086425781,175.8052520751953,102.58861455801687,177.23157210514523,101.53651185185352,175.6133977381844,102.39480116188741,177.10646077883388,31121300,79358100
2015-04-28,101.55494689941406,176.36410522460938,102.0256233755369,176.41414975551587,100.6966578152376,174.60413376522976,101.8318100304091,175.78023115153326,36849200,86863500
2015-04-29,100.91814422607422,175.63841247558594,101.58262696999546,176.23895950012295,100.36441095317338,174.82932538541286,100.99197720675448,175.47158042307709,34043900,125684900
2015-04-30,99.33080291748047,173.87843322753906,100.75205657665147,175.4548993221802,98.80475507956871,173.1777717307556,100.34598913196182,175.06286692633046,44080500,161304900
2015-05-01,100.64129638671875,175.7635040283203,100.70589849434492,175.80521203675877,99.69994334290693,174.56238465927757,99.71840511142963,174.66247369753205,32874300,103399700
2015-05-04,100.80741882324219,176.26400756835938,101.43498518282371,176.84788161296643,100.75204055782791,176.0805024789829,100.96430865286213,176.1889280481602,23507300,70927200
2015-05-05,99.16466522216797,174.2454376220703,100.59514952264628,176.38076824301814,99.11852488282777,174.1036405602786,100.4105740830821,176.02209460525205,47843300,113326200
2015-05-06,98.48171997070312,173.5281219482422,99.6261030972305,175.10458827756923,97.82646805788903,172.46046288539105,99.34000907587394,174.7959718581904,42687200,135060200
2015-05-07,99.07238006591797,174.22044372558594,99.34925027353003,174.6458477077219,98.38021158798966,173.0944035594923,98.45404458216646,173.42804226185322,29335800,88244900
2015-05-08,100.30903625488281,176.5142059326172,100.52129726559188,176.7143967464477,99.94910928794106,175.81355717545713,100.09676820307341,175.89697319642767,33023300,155877300
2015-05-11,99.92144012451172,175.67181396484375,100.5766991579221,176.73947317751276,99.84761417014465,175.5967471594612,100.3736619409332,176.4725647380964,19679300,75708100
2015-05-12,99.46922302246094,175.14627075195312,99.97681605305986,175.68844944429148,98.5647934929779,174.01188157217368,99.33078791947015,174.83765437758237,33665000,119727600
2015-05-13,99.67224884033203,175.17962646484375,100.41978845348218,176.18055500915187,99.52458286972897,174.94607689542175,99.90297163857353,175.5549730780222,20738400,94667900
2015-05-14,101.13043212890625,177.00636291503906,101.21348896764339,177.0981154589378,100.1152530892078,175.92201814009934,100.48440398284217,176.19727577179555,23904200,95934000
2015-05-15,101.13043212890625,177.1981964111328,101.52727567655496,177.33999347658244,100.88124753049088,176.7144114497464,101.38884057089109,177.1981964111328,23937400,76510100
2015-05-18,101.57339477539062,177.74871826171875,101.776431949089,177.9989408997625,100.89045731566924,176.96465338918333,100.96429029539601,177.03138366849478,17631100,74549700
2015-05-19,101.46266174316406,177.69032287597656,101.8410434773791,178.14074907535127,101.29654104394496,177.4067287371106,101.68415366175583,177.86549144851102,14212900,72114600
2015-05-20,101.5272445678711,177.565185546875,102.13634898861537,178.31587879919937,100.99196607857172,177.2482199513393,101.53646840861433,177.79038588607386,21131900,76857500
2015-05-21,102.0533218383789,178.08233642578125,102.19175694186313,178.29086375180674,101.20426353062503,177.25656363282098,101.35192247753352,177.42339567563974,16771800,64764600
2015-05-22,101.95179748535156,177.65696716308594,102.32095539346784,178.1157171548957,101.86873361150221,177.5902368832319,101.93333571733994,177.69866245143265,13543800,57433500
2015-05-26,100.77973175048828,175.74684143066406,101.8687438159142,177.59022873549696,100.37366434787504,175.32978674633526,101.73031574746773,177.16482481188226,25488400,124308600
2015-05-27,102.40401458740234,177.41505432128906,102.51476407472127,177.6486039186167,100.86278785466399,175.79688016302015,101.08427978820025,176.20559832209273,30572700,93214000
2015-05-28,102.17329406738281,177.21487426757812,102.45016427135576,177.3232998260336,101.85951440790845,176.52256199475443,102.210210563986,177.10643598162432,17302400,74974600
2015-05-29,101.56419372558594,176.1138153076172,102.24713133856412,177.1898105714175,101.3242400081766,175.84690698293264,102.10869623078558,177.14811529357348,30383000,124919600
2015-06-01,101.90563201904297,176.47250366210938,102.18250216126346,177.11475863366007,101.07502863348172,175.6800896767591,102.10866918452463,176.7811200179843,24570200,93338800
2015-06-02,101.58264923095703,176.2974090576172,102.08101139810974,176.98972156663245,101.0289158367103,175.38823263020666,101.527278003863,176.0138148425997,19449600,91531000
2015-06-03,101.88717651367188,176.76437377929688,102.26555819462982,177.38995551523473,101.63799197936528,176.27225253495743,102.04406630721297,176.83110402509607,20507200,87820900
2015-06-04,101.11195373535156,175.27139282226562,101.96101895797759,176.71439836024885,100.78894323597792,174.95442721268049,101.31499091812951,176.05545760755646,31374600,151882800
2015-06-05,100.87200927734375,174.9711151123047,101.23193627599302,175.6467416231442,100.25366683252234,174.3121616240181,100.99198259652653,175.12124868026984,22641700,121704700
2015-06-08,99.84760284423828,173.8951416015625,100.89969826647415,175.01285798264342,99.64456565028027,173.82007480262817,100.82586527938011,174.86271165727408,24549200,89063300
2015-06-09,99.68147277832031,173.8701171875,100.04139975521055,174.41229598171893,98.93392617615551,173.23619856960607,99.6076397981632,173.8701171875,27554600,105034700
2015-06-10,101.0473861694336,175.9553680419922,101.34271116137703,176.33906395008052,99.91223359209921,174.57909268042306,100.0229760633885,174.63747371768716,30297900,134551300
2015-06-11,101.19502258300781,176.52259826660156,101.656468188,176.90628151074168,101.01967099995841,176.16392456186088,101.3888288921724,176.39747420459858,17593500,73876400
2015-06-12,100.36441802978516,175.17132568359375,100.87201100637623,176.3974676259892,100.22598294152385,174.8960680304539,100.65974293222875,175.69681872390623,27201800,135382400
2015-06-15,99.8660659790039,174.42063903808594,100.02295580896268,174.7042332150856,99.03546240701363,173.3196083826741,99.61688842795772,174.02860655267423,31238800,124384200
2015-06-16,100.4105453491211,175.3715057373047,100.57666601363165,175.45492177039128,99.71837708717706,174.095319341578,99.76451741331353,174.27047519256027,16456900,85308200
2015-06-17,100.68745422363281,175.6551055908203,101.01046481789756,176.26401465162957,100.06911865159702,174.62915453353233,100.57671175765796,175.6551055908203,23296700,126708600
2015-06-18,102.15482330322266,177.4818115234375,102.3301678331847,177.9489107889611,101.00120936960094,175.6884812588379,101.05658058526257,176.25566958768786,43032400,165867900
2015-06-19,101.6497573852539,176.69387817382812,102.2880191120147,177.31412598926084,101.57575459371462,176.31670580595122,102.20476420720934,177.23869407356665,27877600,130478700
2015-06-22,102.39904022216797,177.59912109375,102.70429651578249,178.18583515828453,102.16778673742297,177.38957944288714,102.39904022216797,177.6158880068531,19120900,70696000
2015-06-23,102.48226928710938,177.724853515625,102.5747692462076,178.06012785431992,102.05676382942197,177.33092695044698,102.51001856910939,177.8086752976508,18127900,68476800
2015-06-24,101.95504760742188,176.43414306640625,102.79680670568416,177.8338803389019,101.92729831566444,176.40899908104623,102.3620560393228,177.45670776908904,15815900,92307300
2015-06-25,101.75151824951172,175.8976287841797,102.45453071527828,177.06267975120306,101.58501548281161,175.82219686581422,102.35277863244515,176.9369598872606,18326700,97107400
2015-06-26,101.07626342773438,175.8641357421875,101.96428296177169,176.50113780323016,100.69701140723346,175.31094267397742,101.73302949207977,176.25806230837648,32311700,104174800
2015-06-29,98.68973541259766,172.17616271972656,100.51201392777962,175.87248009335178,98.64348189460274,172.10073080338464,99.95699994102466,174.38054473069502,50874900,202621300
2015-06-30,99.04122161865234,172.53659057617188,99.64248196571992,173.76869643598607,98.73596538836183,172.05882950059197,99.42972569867946,173.71839569955134,34809900,182925100
2015-07-01,99.82750701904297,173.9195556640625,100.22526331269975,174.36378290357,99.36500002908377,173.13167707643595,100.02175910795025,174.1123303856925,21293000,135979900
2015-07-02,99.85523986816406,173.7603302001953,100.19749752500812,174.56497583022008,99.54999066859551,173.34124686546352,100.11424966802454,174.39734505420904,20499400,104373700
2015-07-06,99.62399291992188,173.26580810546875,100.19750407113857,174.04529693843062,99.01348742360362,172.26838776181464,99.22623666576911,172.4695523587441,24311000,117975400
2015-07-07,99.8737564086914,174.3554229736328,99.96625639139674,174.48114285022095,97.89422713815256,171.0781884368879,99.73500290598524,173.46696840732312,44230800,173820200
2015-07-08,98.13471984863281,171.4302520751953,99.28174214934864,173.29936043084123,97.94971989421846,171.19556639777835,99.16148582741302,173.01438679246493,39691500,164020100
2015-07-09,98.07923126220703,171.74037170410156,99.53150292987705,173.79389058964972,98.06997914635531,171.6314187172179,99.43900294324962,173.5340481393017,28381000,144113100
2015-07-10,99.57775115966797,173.90281677246094,99.94775814380982,174.32190010664615,99.02274421210329,171.78225612463643,99.38349908088514,173.7435630591652,26415800,129456900
2015-07-13,101.32600402832031,175.82220458984375,101.40925187585933,175.93115754691155,100.42873958816173,175.12652480351883,100.43799170143096,175.16843568980963,25780700,106069400
2015-07-14,101.99203491210938,176.5849151611328,102.26953484860806,176.89504546833817,101.40927163659971,175.72160467422717,101.46477726973626,175.78028246916543,21977200,81709600
2015-07-15,102.10304260253906,176.5262908935547,102.50079890414204,177.08786105321775,101.81629052137065,176.04852973105105,102.18629753218919,176.62686680590957,28631500,97914100
2015-07-16,103.54607391357422,177.9427947998047,103.56457108916666,177.9427947998047,102.74130915801018,177.33931374643913,102.94481337601239,177.58237646460157,29838900,106683300
2015-07-17,105.07231903076172,178.0936279296875,105.07231903076172,178.15230572808014,104.20281081736978,177.52368080510837,104.37855864856525,177.93437423622956,35926800,89030000
2015-07-20,105.43311309814453,178.1858673095703,105.81236521969122,178.68038262537763,104.97060603553297,177.86737263958764,105.29435956790152,178.31997705977864,26539000,70446800
2015-07-21,105.36832427978516,177.48178100585938,105.63657206865226,178.31157056020336,105.06306803512173,177.1800405124077,105.47006930404449,178.05172816604164,35468900,77965000
2015-07-22,104.17505645751953,177.16329956054688,104.68380981197468,177.49857392985072,103.75879601409783,176.76098310679174,103.75879601409783,176.7945041490174,35575000,88667900
2015-07-23,103.78656768798828,176.16587829589844,104.61908169712869,177.39798442000836,103.51831983915662,175.8054727386166,104.27683103475194,177.29740850437798,25698300,90509100
2015-07-24,102.76905822753906,174.33868408203125,104.5265863114926,176.32513518785484,102.61180753480404,174.00342249763736,104.34158632678046,176.26647016582027,30844700,117755000
2015-07-27,101.91803741455078,173.32443237304688,102.6302950516878,173.96144705219848,101.69603604232964,172.88020518332533,102.18629230724551,173.45016501259755,35994800,132361100
2015-07-28,102.79680633544922,175.4534149169922,103.00031055066674,175.59590170345467,101.55729092610176,173.33285445417943,102.37130072967486,174.16263119824956,33553500,123544800
2015-07-29,103.18527221679688,176.66041564941406,103.4072735097329,176.88671147144382,102.62101334356015,175.43668652432805,103.01876948277139,175.57917334207607,26714100,105791300
2015-07-30,103.67552947998047,176.7023162841797,103.85127727095085,176.86994707241797,102.32501042528637,175.52887518769293,102.9447678644478,176.1491231725249,25438100,91304400
2015-07-31,103.55528259277344,176.43414306640625,104.05479084585221,177.23039911143624,103.34253339036435,176.14916937271767,103.99929228127499,177.20525512607622,22081700,103266900
2015-08-03,103.23153686523438,175.8389434814453,103.86054652053829,176.4591912923643,102.54702864123442,174.8834341880546,103.5737945058819,176.40052628816434,25001800,113965700
2015-08-04,103.03729248046875,175.49534606933594,103.37029803200113,176.2245469987891,102.61178695513196,175.00920785323092,103.18529808439231,175.7635527602922,22132300,81820800
2015-08-05,103.83280181884766,176.0736846923828,104.52656218734775,177.11300321447916,103.4905441630946,175.78869829461908,103.61080047697034,176.3921793413758,28989900,85786800
2015-08-06,102.16778564453125,174.63204956054688,104.0640670220742,176.3670481032417,101.7052786799887,174.04532259702313,103.92531352125218,176.25808233183133,42125400,116030800
2015-08-07,102.03826141357422,174.29676818847656,102.27876695733221,174.6236527001802,101.1965025963632,173.3915465892797,101.91801217034255,174.47278882835204,30006800,117858000
2015-08-10,103.20381927490234,176.49278259277344,103.42582067515853,176.57659159598262,102.6765615384831,175.41154029927264,102.68581365520548,175.41154029927264,21500800,80270700
2015-08-11,101.88102722167969,174.90023803710938,103.0557987903311,175.5707739330726,101.31676819559593,174.13750329558363,102.65804254337526,175.15169059677163,36123300,126081400
2015-08-12,102.2325210571289,175.10977172851562,102.43602522027835,175.2941694112409,100.10499357260102,172.12590055628195,101.1780059001683,173.5926921665188,41889000,172123700
2015-08-13,102.0660400390625,174.89181518554688,102.82455828415777,175.6377828172819,101.84403865800591,174.34699931735068,102.33429494243352,174.95048018677733,22510500,89383300
2015-08-14,102.2232666015625,175.5288848876953,102.37126512469382,175.60431682815963,101.62200628134794,174.55660835701062,101.8255104257862,174.69909517435767,17924900,72786500
2015-08-17,103.07428741455078,176.509521484375,103.10203669922154,176.509521484375,101.7145160073218,174.47278255151284,101.97351874064252,174.9337767923074,21224900,79072600
2015-08-18,102.54704284667969,175.9982147216797,103.01880191783236,176.58492876924595,102.40828934842348,175.7635291026532,102.9355469959602,176.23290034070618,13984400,71692700
2015-08-19,101.87174987792969,174.60690307617188,102.77826635252238,176.02339413713827,101.27974171148738,173.7938803074875,102.23250463381504,175.25228226373437,42511400,172946000
2015-08-20,99.05047607421875,170.96083068847656,101.2520063037225,174.58170350140728,99.04122396048653,170.90215289158934,100.92825289604474,173.0897680789831,57747300,194327900
2015-08-21,94.72142791748047,165.81451416015625,98.48623433323067,170.93571303467735,94.72142791748047,165.55468453829255,97.65372038412086,169.08335906329378,97763400,346588500
2015-08-24,91.07686614990234,158.83253479003906,94.84167237458679,165.521099164808,78.3856745353014,152.88154815971646,87.16406137360725,157.1478249091166,150829900,507244300
2015-08-25,90.73463439941406,156.96348571777344,95.03595159952859,163.81968336952568,90.66063863111263,156.67012224910826,94.41619381405454,163.80291645403958,75088300,369833100
2015-08-26,95.30415344238281,162.98989868164062,95.48916040328845,163.26648243214422,91.51159895999172,157.88545386603704,93.3893755050967,160.99505788498155,104103800,339257000
2015-08-27,97.71847534179688,167.02146911621094,97.7832260374816,167.14718899583232,95.53544180543108,163.61851462077476,96.68245715354473,165.1355941854429,69377700,274143900
2015-08-28,97.6999740600586,167.02989196777344,98.05147681366964,167.49926336624338,96.98770938017529,165.88998451888435,97.20046568979265,166.37612283570292,49919600,160414400
2015-08-31,96.48822021484375,165.68043518066406,97.69074138897682,166.90416437558954,96.24772162585525,165.127242005311,97.15423150776067,166.04923063089944,39549400,163298800
2015-09-01,93.47265625,160.7352294921875,95.54468538406762,163.24972955858715,93.0841450533094,159.86352897376676,94.08316174657797,161.8667468484221,73155500,256000400
2015-09-02,96.10895538330078,163.78616333007812,96.12745255796932,163.8280742243452,94.07392036222352,161.28004021005611,95.16543715738135,163.12400445312284,43963600,160269300
2015-09-03,95.6371841430664,163.9034881591797,97.14495422139213,165.99890474830394,95.36892927196014,163.40897291360426,96.48819521584059,164.49857930842256,45131800,152087800
2015-09-04,94.49942016601562,161.4225616455078,95.13767493613413,162.48703719906516,93.97215548611985,160.60116165719552,94.32366527271702,161.6404932266809,49379600,207081000
2015-09-08,97.1634292602539,165.479248046875,97.28367848746652,165.63012470574253,95.91466231339143,163.58499587924496,96.31241844314846,164.23038782943848,37343500,116025700
2015-09-09,96.07192993164062,163.26646423339844,98.33821082670156,167.18909052015616,95.82217226369656,162.89768167736435,98.31046154299554,167.06337064757716,47146700,149347700
2015-09-10,97.11717987060547,164.1549530029297,97.75544153911372,165.3032372871655,95.8499157033046,162.813881169681,95.96091282318848,163.07371079988835,47686700,158611100
2015-09-11,97.6537094116211,164.90089416503906,97.6537094116211,164.96794902479007,96.39569004260703,163.04854043396173,96.67319701356132,163.76098712808533,29106100,119691200
